diretory_path,train,train_mse,train_rmse,train_mae,train_mapd,train_r2_squared,validation,val_mse,val_rmse,val_mae,val_mapd,val_r2_squared,test,test_mse,test_rmse,test_mae,test_mapd,test_r2_squared,time complexity,training time,validation time,test time,hyper-parameters,batch_size,lr_val,num_epochs,init_weights,num_hidden_layers,nodes_per_layer,activation,other parameters,feature_processing,label_type,input_feature_size,output_size,input_path,output_path,device
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_03_3367732,train,0.04037765,0.20094191,0.14132866,0.76050388,0.99930106,val,0.04891142,0.22115926,0.15060361,0.84676057,0.99911989,test,0.05261422,0.2293779,0.14828722,0.77643523,0.99913162,time complexity,697.7010006904602,0.1009998321533203,0.0969996452331543,hyper-parameters,64,5e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_10_5861975,train,0.07407361,0.27216467,0.1972865,1.08241807,0.99871777,val,0.07904394,0.28114754,0.20117287,1.14485609,0.99857768,test,0.09151604,0.30251619,0.20537493,1.07221877,0.99848957,time complexity,364.4490003585816,0.0740020275115966,0.0669996738433837,hyper-parameters,128,5e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_15_2338125,train,0.15977924,0.39972395,0.2986272,1.59026273,0.99723419,val,0.14499837,0.38078651,0.28552112,1.60709006,0.99739089,test,0.17882885,0.4228816,0.31054294,1.5816843,0.9970485,time complexity,258.91599917411804,0.0589997768402099,0.0650000572204589,hyper-parameters,256,5e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_17_1712364,train,0.69925171,0.83621269,0.66009456,3.55666459,0.98789583,val,0.625763,0.79105181,0.6336593,3.48693703,0.98873999,test,0.7098,0.84249628,0.66150588,3.42545774,0.98828504,time complexity,321.047000169754,0.0659995079040527,0.069000244140625,hyper-parameters,512,5e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_18_4238922,train,0.01313042,0.11458805,0.0814633,0.42232142,0.99977271,val,0.01558544,0.12484167,0.08545677,0.46231526,0.99971955,test,0.01949193,0.13961351,0.08782612,0.44232025,0.99967829,time complexity,3160.8180000782013,0.1159994602203369,0.1180000305175781,hyper-parameters,1,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_19_5333545,train,0.02331649,0.15269737,0.11311717,0.6000263,0.99959639,val,0.02758937,0.16610049,0.11978201,0.66636012,0.99950356,test,0.03201357,0.17892337,0.11776056,0.60926246,0.99947163,time complexity,5610.806998729706,0.1170001029968261,0.1010005474090576,hyper-parameters,2,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_22_5258916,train,0.02485121,0.15764265,0.10989786,0.57645756,0.99956982,val,0.02977646,0.17255858,0.11792198,0.64506292,0.9994642,test,0.03495854,0.18697202,0.11682027,0.59225726,0.99942302,time complexity,5241.680998086929,0.1800003051757812,0.2260003089904785,hyper-parameters,4,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_25_4492363,train,0.0303406,0.17418551,0.1212115,0.63982611,0.9994748,val,0.03558337,0.18863554,0.12666979,0.69004192,0.99935971,test,0.04093753,0.20233025,0.12785383,0.65439003,0.99932434,time complexity,2915.2000002861023,0.1980006694793701,0.1939997673034668,hyper-parameters,8,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_26_543080,train,0.04846277,0.22014262,0.15510367,0.84405247,0.9991611,val,0.05603969,0.23672703,0.16103096,0.90295002,0.99899162,test,0.05831973,0.24149479,0.15621731,0.81413311,0.99903746,time complexity,1863.2009999752045,0.1749994754791259,0.1760001182556152,hyper-parameters,16,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_27_0268968,train,0.07240537,0.26908246,0.19318618,1.05934401,0.99874665,val,0.07864809,0.28044266,0.19700322,1.1180012,0.9985848,test,0.08191493,0.28620785,0.19536187,1.01105063,0.99864803,time complexity,1790.582000732422,0.188000202178955,0.1889998912811279,hyper-parameters,32,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_27_2825559,train,0.14619051,0.38234869,0.28384453,1.51497267,0.99746942,val,0.13451758,0.36676639,0.27074176,1.51685752,0.99757949,test,0.16016327,0.40020403,0.29489812,1.49253089,0.99735657,time complexity,727.6370000839233,0.0780012607574462,0.0799999237060546,hyper-parameters,64,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_27_5325118,train,1.86261082,1.36477506,1.09482229,6.35736519,0.96775789,val,1.79607332,1.34017658,1.05688643,6.26044087,0.96768138,test,1.84952533,1.3599726,1.08597493,6.08270638,0.96947435,time complexity,423.07499837875366,0.1139998435974121,0.1229996681213378,hyper-parameters,128,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_34_4091649,train,33.00839233,5.74529314,4.78956032,26.27556242,0.42861915,val,32.36791611,5.68928099,4.7968092,27.08664798,0.41757037,test,34.56633759,5.87931442,4.89782143,25.44992231,0.42949687,time complexity,257.81500005722046,0.0409998893737793,0.0410001277923584,hyper-parameters,256,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28\2024_03_21_07_35_0837760,train,87.60311127,9.35965347,6.93607807,28.50181159,-0.51642473,val,80.58274078,8.97678947,6.52584362,27.25606454,-0.45000924,test,99.72296906,9.9861393,7.56901836,30.10279532,-0.64588646,time complexity,185.03700137138367,0.0360002517700195,0.0310001373291015,hyper-parameters,512,1e-05,300,x_n,4,"[256, 128, 64, 16]",relu,other-parameters,normalized_35,r_avg_raw,35,1,F:\Codes\joint attention\Nano-particle\output_new_new,F:\Codes\joint attention\Nano-particle\FFNN_hyper_param_tuning\hyper_tuning_2024_03_21_03_39_28,cpu
